9.071044921875000000e-01,1.354980468750000000e-02,7.946777343750000000e-02,1.220703125000000000e-03
8.544921875000000000e-03,9.749755859375000000e-01,4.882812500000000000e-04,7.971191406250000000e-02
8.422851562500000000e-02,1.220703125000000000e-04,9.107666015625000000e-01,1.330566406250000000e-02
1.220703125000000000e-04,1.135253906250000000e-02,9.277343750000000000e-03,9.057617187500000000e-01
9.163818359375000000e-01,1.269531250000000000e-02,2.308349609375000000e-01,3.051757812500000000e-03
8.789062500000000000e-03,9.106445312500000000e-01,2.319335937500000000e-03,2.358398437500000000e-01
7.409667968750000000e-02,9.765625000000000000e-04,7.589111328125000000e-01,8.422851562500000000e-03
7.324218750000000000e-04,7.568359375000000000e-02,7.934570312500000000e-03,7.526855468750000000e-01
9.440917968750000000e-01,1.110839843750000000e-02,8.532714843750000000e-02,1.342773437500000000e-03
1.037597656250000000e-02,9.438476562500000000e-01,7.324218750000000000e-04,8.654785156250000000e-02
4.504394531250000000e-02,7.324218750000000000e-04,9.025878906250000000e-01,1.208496093750000000e-02
4.882812500000000000e-04,4.431152343750000000e-02,1.135253906250000000e-02,9.000244140625000000e-01
9.711914062500000000e-01,1.232910156250000000e-02,4.821777343750000000e-02,4.882812500000000000e-04
9.155273437500000000e-03,9.656982421875000000e-01,8.544921875000000000e-04,4.833984375000000000e-02
1.940917968750000000e-02,4.882812500000000000e-04,9.416503906250000000e-01,1.562500000000000000e-02
2.441406250000000000e-04,2.148437500000000000e-02,9.277343750000000000e-03,9.355468750000000000e-01
9.339599609375000000e-01,1.037597656250000000e-02,2.075195312500000000e-02,1.220703125000000000e-04
8.911132812500000000e-03,9.206542968750000000e-01,3.662109375000000000e-04,2.392578125000000000e-02
5.615234375000000000e-02,1.220703125000000000e-03,9.685058593750000000e-01,1.281738281250000000e-02
9.765625000000000000e-04,6.774902343750000000e-02,1.037597656250000000e-02,9.631347656250000000e-01
9.840087890625000000e-01,1.147460937500000000e-02,1.062011718750000000e-02,0.000000000000000000e+00
1.098632812500000000e-02,9.853515625000000000e-01,1.220703125000000000e-04,1.159667968750000000e-02
5.004882812500000000e-03,0.000000000000000000e+00,9.796142578125000000e-01,1.098632812500000000e-02
0.000000000000000000e+00,3.173828125000000000e-03,9.643554687500000000e-03,9.774169921875000000e-01
9.725341796875000000e-01,1.513671875000000000e-02,4.516601562500000000e-03,1.220703125000000000e-04
1.086425781250000000e-02,9.739990234375000000e-01,0.000000000000000000e+00,4.394531250000000000e-03
1.647949218750000000e-02,3.662109375000000000e-04,9.862060546875000000e-01,1.525878906250000000e-02
1.220703125000000000e-04,1.049804687500000000e-02,9.277343750000000000e-03,9.802246093750000000e-01
9.548339843750000000e-01,1.196289062500000000e-02,2.355957031250000000e-02,0.000000000000000000e+00
1.049804687500000000e-02,9.500732421875000000e-01,0.000000000000000000e+00,2.111816406250000000e-02
3.430175781250000000e-02,7.324218750000000000e-04,9.653320312500000000e-01,1.525878906250000000e-02
3.662109375000000000e-04,3.723144531250000000e-02,1.110839843750000000e-02,9.636230468750000000e-01
6.990966796875000000e-01,7.568359375000000000e-03,9.948730468750000000e-02,1.098632812500000000e-03
6.347656250000000000e-03,6.574707031250000000e-01,9.765625000000000000e-04,1.037597656250000000e-01
2.918701171875000000e-01,4.882812500000000000e-03,8.914794921875000000e-01,1.062011718750000000e-02
2.685546875000000000e-03,3.300781250000000000e-01,8.056640625000000000e-03,8.845214843750000000e-01
9.483642578125000000e-01,1.257324218750000000e-02,1.318359375000000000e-02,1.220703125000000000e-04
1.025390625000000000e-02,9.516601562500000000e-01,1.220703125000000000e-04,1.342773437500000000e-02
4.125976562500000000e-02,4.882812500000000000e-04,9.766845703125000000e-01,1.220703125000000000e-02
1.220703125000000000e-04,3.527832031250000000e-02,1.000976562500000000e-02,9.742431640625000000e-01
9.750976562500000000e-01,1.245117187500000000e-02,1.892089843750000000e-02,1.220703125000000000e-04
1.184082031250000000e-02,9.766845703125000000e-01,2.441406250000000000e-04,2.478027343750000000e-02
1.306152343750000000e-02,4.882812500000000000e-04,9.699707031250000000e-01,1.098632812500000000e-02
0.000000000000000000e+00,1.037597656250000000e-02,1.086425781250000000e-02,9.641113281250000000e-01
9.858398437500000000e-01,1.293945312500000000e-02,1.574707031250000000e-02,2.441406250000000000e-04
1.086425781250000000e-02,9.835205078125000000e-01,4.882812500000000000e-04,1.599121093750000000e-02
3.295898437500000000e-03,0.000000000000000000e+00,9.724121093750000000e-01,1.086425781250000000e-02
0.000000000000000000e+00,3.540039062500000000e-03,1.135253906250000000e-02,9.729003906250000000e-01
